date,X,Y,Z,DB,a,pos
2016-07-30 14:41:12:855,9.48104,0.277727,-4.76925,46.48191,0.806637760168,0.0197168765986
2016-07-30 14:41:13:355,8.58082,0.325611,-4.175488,48.3161,-0.261639175551,0.0301534371507
2016-07-30 14:41:13:855,9.05966,0.296881,-4.932055,47.20844,0.509435263947,0.0397439909928
2016-07-30 14:41:14:355,8.79151,0.699107,-4.443638,42.94745,0.0654907398363,0.0473942417596
2016-07-30 14:41:14:856,9.050082,0.306458,-4.76925,47.26532,0.424434340743,0.0521606172022
2016-07-30 14:41:15:356,9.222466,-0.019154,-4.510676,50.34862,0.456471836705,0.053418953807
2016-07-30 14:41:15:856,8.504206,0.086191,-4.309563,45.54579,-0.275783627907,0.0509923704916
2016-07-30 14:41:16:355,8.887278,0.095768,-4.82671,45.88095,0.303852440253,0.0452123320587
2016-07-30 14:41:16:855,9.385272,0.009577,-4.338293,43.27042,0.529449133622,0.0368977701101
2016-07-30 14:41:17:355,8.60955,-0.095768,-4.740519,42.18561,0.0188373219667,0.0272511855773
2016-07-30 14:41:17:855,8.896854,0.373495,-4.711789,44.28704,0.264446148194,0.017685427773
2016-07-30 14:41:18:356,8.714894,0.181959,-4.34787,44.47422,-0.0690318732778,0.00960767294447
2016-07-30 14:41:18:855,9.433156,-0.220267,-4.357447,46.45876,0.583281196496,0.00419565185733
2016-07-30 14:41:19:356,8.90643,0.354342,-4.271256,41.65271,0.0740114030387,0.00220377087797
2016-07-30 14:41:19:855,8.935162,-0.009577,-4.577713,43.31394,0.229555169207,0.00383283619008
2016-07-30 14:41:20:355,9.050082,0.565032,-5.018246,43.93302,0.553688449788,0.00868718016188
2016-07-30 14:41:20:855,8.532936,0.632069,-4.491522,42.13443,-0.146445898256,0.0158287233428
2016-07-30 14:41:21:356,8.992622,0.248997,-4.424484,43.11748,0.215233593645,0.0239212965114
2016-07-30 14:41:21:855,9.356542,0.785298,-4.453215,42.183,0.581953376666,0.0314431778134
2016-07-30 14:41:22:355,8.762778,-0.038307,-4.960786,42.83187,0.259614860625,0.0369339383235
2016-07-30 14:41:22:856,7.97748,0.095768,-4.817134,46.76967,-0.49044321686,0.0392354193407
2016-07-30 14:41:23:355,9.816228,0.162806,-4.462792,44.76821,0.974310380218,0.0376871186853
2016-07-30 14:41:23:855,9.002198,0.296881,-4.299986,44.25395,0.170861022956,0.0322434202743
2016-07-30 14:41:24:356,8.303091,0.402226,-4.481945,44.88593,-0.365904654633,0.0234927870591
2016-07-30 14:41:24:855,9.136274,-0.383072,-4.654328,45.60477,0.450653775069,0.0125751255045
2016-07-30 14:41:25:356,9.318234,-0.067038,-4.55856,44.30493,0.563738392971,0.00101030794184
2016-07-30 14:41:25:856,8.801086,0.162806,-4.031835,44.87689,-0.127990185904,-0.00953452341275
2016-07-30 14:41:26:356,8.801086,0.344765,-5.094861,46.37096,0.365243795307,-0.0175012132671
2016-07-30 14:41:26:856,8.485052,0.47884,-4.788403,45.62001,-0.0552986473848,-0.0216789983851
2016-07-30 14:41:27:356,9.500194,0.172383,-4.414908,46.80068,0.667347688456,-0.0213867768326
2016-07-30 14:41:27:856,8.887278,0.574608,-4.13718,43.48625,0.00988507852042,-0.0165704065274
2016-07-30 14:41:28:356,8.801086,-0.095768,-4.663905,45.26912,0.150938516939,-0.00780034419237
2016-07-30 14:41:28:856,9.069236,0.411803,-5.0374,43.50888,0.572486315643,0.0038286235904
2016-07-30 14:41:29:355,8.772356,0.229843,-4.58729,42.86519,0.0920344949654,0.0168778345466
2016-07-30 14:41:29:855,9.069236,-0.086191,-4.491522,47.08405,0.310881403744,0.0297948211579
2016-07-30 14:41:30:355,8.992622,0.105345,-4.951209,45.29799,0.456100455655,0.0411548058481
2016-07-30 14:41:30:855,8.676588,0.067038,-4.865018,46.35489,0.137666739267,0.0498742268697
2016-07-30 14:41:31:355,9.174582,-0.067038,-4.271256,44.19725,0.31032987534,0.0553622242491
2016-07-30 14:41:31:855,8.245631,0.105345,-4.874594,47.7376,-0.230689230324,0.0575868788323
2016-07-30 14:41:32:355,9.126698,-0.057461,-4.548983,47.71041,0.387703882934,0.0570475078947
2016-07-30 14:41:32:855,9.471462,0.009577,-4.462792,44.86676,0.660205182881,0.0546600094762
2016-07-30 14:41:33:355,8.437168,0.086191,-4.529829,45.67566,-0.233331293297,0.0515764943269
2016-07-30 14:41:33:856,8.647858,-0.143652,-4.453215,43.38065,-0.0818343084889,0.0489709170742
2016-07-30 14:41:34:356,9.74919,0.555455,-4.79798,48.09937,1.07006654362,0.0478274554209
2016-07-30 14:41:34:857,8.801086,0.641646,-4.328717,45.82595,0.0189681673511,0.0487672585698
2016-07-30 14:41:35:356,8.599974,0.067038,-4.34787,47.21631,-0.17319449034,0.051942196928
2016-07-30 14:41:35:855,9.107544,0.009577,-4.654328,45.56021,0.417913695493,0.0570126565954
2016-07-30 14:41:36:355,9.404426,0.191536,-4.462792,43.93627,0.601360471333,0.0632122244556
2016-07-30 14:41:36:856,8.647858,0.47884,-4.261679,44.15018,-0.157195038083,0.0694876763891
2016-07-30 14:41:37:356,9.03093,0.038307,-4.711789,49.26493,0.376271136764,0.0746903704936
2016-07-30 14:41:37:856,9.14585,0.23942,-4.022259,47.28083,0.184121353175,0.0777869176611
2016-07-30 14:41:38:355,8.657434,0.181959,-4.951209,44.19614,0.164905668913,0.0780541043251
2016-07-30 14:41:38:857,9.241618,0.124498,-4.34787,46.1352,0.404057790459,0.0752258370405
2016-07-30 14:41:39:356,8.762778,0.153229,-4.663905,44.17345,0.117827922197,0.0695678032164
2016-07-30 14:41:39:855,8.657434,0.258574,-4.663905,45.90023,0.0271761103915,0.0618672289842
2016-07-30 14:41:40:355,9.433156,0.373495,-4.328717,41.84636,0.575649787156,0.0533386340919
2016-07-30 14:41:40:855,8.619126,-0.076614,-4.501099,44.61472,-0.0860555885653,0.0454596677406
2016-07-30 14:41:41:356,8.79151,0.316035,-4.165911,44.25006,-0.0762781701321,0.0397619042938
2016-07-30 14:41:41:856,9.50977,0.067038,-4.711789,45.14522,0.803254690568,0.0376082616226
2016-07-30 14:41:42:355,8.743626,0.574608,-4.721366,43.23357,0.143515303022,0.0399905255692
2016-07-30 14:41:42:855,8.446744,-0.019154,-4.539406,44.91406,-0.220732149424,0.0473771633325
2016-07-30 14:41:43:356,9.72046,0.201113,-4.414908,47.26587,0.867977416104,0.0596338165518
2016-07-30 14:41:43:855,9.490616,0.019154,-4.759673,50.74318,0.807280537035,0.0760278729894
2016-07-30 14:41:44:356,7.613562,0.21069,-4.395754,51.66915,-1.01606061924,0.0953160543106
2016-07-30 14:41:44:855,9.442732,0.258574,-5.104438,51.66687,0.927194020467,0.115901916889
2016-07-30 14:41:45:356,9.634268,0.095768,-4.386177,51.3288,0.776162670249,0.13604030368
2016-07-30 14:41:45:855,8.437168,0.21069,-4.290409,54.73285,-0.342275694571,0.154059483958
2016-07-30 14:41:46:355,8.973468,-0.019154,-4.089296,45.54895,0.0513303665558,0.168569779834
2016-07-30 14:41:46:855,9.835382,0.344765,-4.472368,45.25516,0.999980458751,0.178630047917
2016-07-30 14:41:47:356,8.772356,0.105345,-4.10845,47.34311,-0.122653161868,0.18384995293
2016-07-30 14:41:47:855,8.63828,0.306458,-4.520252,48.44974,-0.0556944887056,0.18441547978
2016-07-30 14:41:48:355,9.45231,0.019154,-4.520252,49.22138,0.667557413602,0.181036149495
2016-07-30 14:41:48:856,8.274361,0.746991,-4.242525,50.16376,-0.481438273344,0.174823344083
2016-07-30 14:41:49:355,9.528924,-0.162806,-4.242525,47.87998,0.62196610266,0.167118487676
2016-07-30 14:41:49:855,9.08839,-0.02873,-4.548983,46.20264,0.353311691535,0.159296333588
2016-07-30 14:41:50:355,8.705318,0.47884,-4.730942,48.857,0.109357914406,0.152571456911
2016-07-30 14:41:50:855,8.935162,-0.019154,-3.974375,49.49662,-0.0307800166585,0.147834959326
2016-07-30 14:41:51:355,9.155428,0.076614,-4.079719,53.92606,0.21356417085,0.145543603825
2016-07-30 14:41:51:855,9.404426,-0.248997,-4.34787,48.32192,0.553841055921,0.145675844466
2016-07-30 14:41:52:356,8.532936,0.277727,-4.501099,48.38553,-0.158677744763,0.147759605329
2016-07-30 14:41:52:855,9.318234,0.325611,-4.414908,48.74082,0.506342377536,0.150966518394
2016-07-30 14:41:53:355,9.318234,0.019154,-4.070143,50.52974,0.358378228357,0.154258021866
2016-07-30 14:41:53:856,8.810662,0.038307,-4.10845,51.26245,-0.0884469498442,0.156561489014
2016-07-30 14:41:54:356,9.107544,0.124498,-4.711789,49.21352,0.444940908872,0.156950360436
2016-07-30 14:41:54:856,8.810662,0.02873,-3.65834,49.70255,-0.269976842442,0.154801647504
2016-07-30 14:41:55:356,9.5385,0.306458,-4.367024,47.9388,0.685132079795,0.149907251751
2016-07-30 14:41:55:856,9.29908,0.181959,-4.424484,46.90923,0.489614390371,0.142521914872
2016-07-30 14:41:56:356,8.686164,-0.038307,-4.539406,47.75928,-0.0091266055529,0.133339453619
2016-07-30 14:41:56:856,8.341399,0.067038,-4.309563,45.61858,-0.420869868746,0.123399083997
2016-07-30 14:41:57:356,9.45231,-0.248997,-4.156334,47.44805,0.518759662305,0.113933745834
2016-07-30 14:41:57:856,9.461886,0.095768,-4.213795,47.31565,0.548210583341,0.106181021886
2016-07-30 14:41:58:355,8.465898,-0.287304,-3.801992,48.93015,-0.525113586969,0.101183277487
2016-07-30 14:41:58:856,9.653422,0.296881,-4.424484,47.68651,0.81321765307,0.0996061179684
2016-07-30 14:41:59:355,9.442732,0.076614,-3.983951,47.43247,0.439044974983,0.101602714276
2016-07-30 14:41:59:855,8.245631,-0.086191,-3.993528,44.1118,-0.647788183881,0.106746056816
2016-07-30 14:42:00:355,9.93115,-0.057461,-4.357447,47.07454,1.03520107913,0.11404238462
2016-07-30 14:42:00:855,9.05966,0.296881,-4.836287,51.65894,0.464008448027,0.122028009148
2016-07-30 14:42:01:355,8.829816,-0.316035,-3.754108,47.4487,-0.210059604834,0.128939974217
2016-07-30 14:42:01:856,9.107544,0.335188,-4.146757,43.85771,0.202756979191,0.132940100103
2016-07-30 14:42:02:355,9.126698,-0.172383,-4.118027,50.75084,0.204213831081,0.132363531437
2016-07-30 14:42:02:855,9.126698,0.392649,-4.223372,50.78075,0.254177098541,0.125958244183
2016-07-30 14:42:03:356,8.60955,0.373495,-4.060566,51.12123,-0.283613174037,0.113081882173
2016-07-30 14:42:03:856,9.787498,0.545878,-3.888183,55.71634,0.735665788957,0.0938269785083
2016-07-30 14:42:04:356,8.283938,-0.02873,-3.86903,48.40409,-0.667032902736,0.0690545784635
2016-07-30 14:42:04:856,9.5385,-0.105345,-3.945644,46.93228,0.512896221205,0.0403283824651
2016-07-30 14:42:05:355,9.184158,-0.296881,-3.916914,45.91881,0.17894948333,0.00975513144803
2016-07-30 14:42:05:855,8.944738,-0.134075,-3.993528,45.13744,-0.0133383297649,-0.0202498574274
2016-07-30 14:42:06:355,9.136274,0.057461,-4.309563,45.51667,0.291838328768,-0.0472422536021
2016-07-30 14:42:06:855,9.193734,0.095768,-4.271256,46.13053,0.327926030018,-0.0690367632403
2016-07-30 14:42:07:355,9.136274,-0.057461,-4.386177,47.36078,0.324759644162,-0.0839652761855
2016-07-30 14:42:07:855,8.283938,0.067038,-3.849876,45.18364,-0.674921013113,-0.091070391962
2016-07-30 14:42:08:356,10.007764,-0.076614,-4.290409,49.01465,1.07893104818,-0.0902082964499
2016-07-30 14:42:08:855,9.260772,0.038307,-4.702212,46.02448,0.576248752807,-0.0820474695463
2016-07-30 14:42:09:355,8.437168,0.21069,-4.060566,44.60291,-0.444190351247,-0.0679642366455
2016-07-30 14:42:09:855,9.126698,0.02873,-4.548983,42.78543,0.387582464996,-0.0498506027423
2016-07-30 14:42:10:356,9.672576,-0.019154,-4.165911,50.36965,0.721567205854,-0.0298619849759
2016-07-30 14:42:10:856,8.55209,-0.009577,-4.395754,43.85369,-0.194336303949,-0.0101405655793
2016-07-30 14:42:11:355,9.337388,-0.067038,-4.003105,44.50749,0.349535343558,0.00744719020484
2016-07-30 14:42:11:855,9.50977,0.354342,-4.041412,48.24475,0.528969709773,0.0215231739572
2016-07-30 14:42:12:356,8.55209,-0.095768,-4.874594,50.42412,0.0342410343693,0.0313328403614
2016-07-30 14:42:12:855,8.90643,0.076614,-4.041412,51.77954,-0.0292343856097,0.0367874133545
2016-07-30 14:42:13:356,9.595962,-0.162806,-4.041412,50.08037,0.603549032526,0.0384116003136
2016-07-30 14:42:13:855,8.79151,-0.057461,-4.481945,43.26709,0.0582207529851,0.0372092500335
2016-07-30 14:42:14:355,9.097966,0.181959,-4.414908,47.20542,0.304223008383,0.0344710175093
2016-07-30 14:42:14:856,8.954314,-0.009577,-4.548983,44.44895,0.233558993893,0.0315556630603
2016-07-30 14:42:15:355,8.868124,0.095768,-4.443638,45.42215,0.109612566237,0.0296790268185
2016-07-30 14:42:15:856,9.404426,-0.105345,-3.744531,41.6023,0.313035037402,0.0297417400785
2016-07-30 14:42:16:355,9.212888,-0.335188,-4.003105,47.20284,0.240597292545,0.0322189984233
2016-07-30 14:42:16:856,9.174582,0.009577,-4.596867,47.33634,0.451785069341,0.0371246269609
2016-07-30 14:42:17:355,8.39886,-0.047884,-4.625597,50.92487,-0.221502214452,0.0440491354592
2016-07-30 14:42:17:855,9.165004,-0.038307,-4.156334,46.93462,0.253492339433,0.0522596032122
2016-07-30 14:42:18:356,9.605538,0.057461,-4.031835,42.07927,0.607550360003,0.0608399965169
2016-07-30 14:42:18:855,8.619126,-0.325611,-4.242525,44.6339,-0.197800776991,0.0688453585829
2016-07-30 14:42:19:355,9.078814,0.383072,-4.031835,48.67334,0.131192145362,0.0754429420358
2016-07-30 14:42:19:856,9.739614,0.02873,-4.338293,43.79622,0.85216171495,0.0800176529583
2016-07-30 14:42:20:355,8.571242,0.220267,-4.022259,46.97125,-0.339346673173,0.0822272096496
2016-07-30 14:42:20:855,9.557654,-0.124498,-3.993528,49.22423,0.549175431592,0.082002625013
2016-07-30 14:42:21:356,9.595962,-0.038307,-4.060566,51.65087,0.609796081116,0.0795000896343
2016-07-30 14:42:21:856,8.494628,-0.363919,-4.434061,49.80567,-0.220837427144,0.0750191530915
2016-07-30 14:42:22:356,8.58082,0.009577,-4.079719,51.48143,-0.308701630288,0.0689077036325
2016-07-30 14:42:22:855,10.036494,0.296881,-4.10845,48.00844,1.03890370234,0.0614756783051
2016-07-30 14:42:23:355,8.58082,0.095768,-4.079719,43.84291,-0.308223823875,0.0529365263595
2016-07-30 14:42:23:856,8.705318,-0.134075,-3.907337,47.38713,-0.267053913056,0.0433888329469
2016-07-30 14:42:24:355,9.710882,0.038307,-4.079719,48.21927,0.723128868628,0.0328415052825
2016-07-30 14:42:24:856,8.494628,-0.162806,-4.309563,48.86386,-0.283324614379,0.0212762841809
2016-07-30 14:42:25:356,8.801086,-0.172383,-4.34787,47.3492,0.00798371433692,0.00873293773979
2016-07-30 14:42:25:855,9.730036,0.019154,-4.357447,49.17574,0.851205925918,-0.00460304302139
2016-07-30 14:42:26:356,9.002198,-0.067038,-4.453215,46.57155,0.233664010752,-0.0183319921976
2016-07-30 14:42:26:856,8.801086,-0.02873,-4.232949,45.37628,-0.0438442860613,-0.0318098367463
2016-07-30 14:42:27:356,8.916008,-0.114922,-3.830723,44.76537,-0.105215384931,-0.0441684015784
2016-07-30 14:42:27:855,9.394848,0.201113,-4.414908,45.84751,0.572438443369,-0.0543892017527
2016-07-30 14:42:28:355,8.935162,0.507571,-4.711789,44.01136,0.304133866368,-0.0614232959844
2016-07-30 14:42:28:856,8.18817,-0.047884,-4.367024,42.00437,-0.529950461181,-0.0643403096595
2016-07-30 14:42:29:356,9.730036,0.086191,-4.271256,43.90392,0.816601397781,-0.0624829635104
2016-07-30 14:42:29:855,9.29908,0.497994,-4.663905,42.63481,0.605032247644,-0.0556006912007
2016-07-30 14:42:30:355,8.111555,-0.009577,-4.194641,45.77547,-0.678054459436,-0.0439378152912
2016-07-30 14:42:30:856,9.519346,0.057461,-4.261679,49.76015,0.619916487359,-0.0282580709097
2016-07-30 14:42:31:356,10.218452,0.134075,-3.476381,50.79442,0.984441265721,-0.00979701616912
2016-07-30 14:42:31:855,8.561666,0.076614,-4.041412,48.82106,-0.342106604197,0.00985458324222
2016-07-30 14:42:32:356,8.963892,0.009577,-4.31914,47.96765,0.140197075746,0.0289219353405
2016-07-30 14:42:32:856,9.883266,-0.143652,-3.44765,46.99674,0.65832714651,0.0456482830009
2016-07-30 14:42:33:355,8.944738,-0.344765,-3.859453,44.31562,-0.0620474840571,0.0584986978769
2016-07-30 14:42:33:856,9.29908,-0.277727,-3.734954,45.96593,0.214963965773,0.0663357426455
2016-07-30 14:42:34:355,9.279926,0.258574,-4.185065,45.37491,0.373253710538,0.068541327692
2016-07-30 14:42:34:856,9.126698,0.363919,-4.175488,46.82147,0.233094814842,0.065067504381
2016-07-30 14:42:35:356,8.628704,-0.47884,-3.974375,47.28998,-0.297929925309,0.0564101670684
2016-07-30 14:42:35:855,9.758766,-0.277727,-3.744531,46.24454,0.646201917486,0.0435117849446
2016-07-30 14:42:36:355,8.983046,0.181959,-4.367024,46.68769,0.179951107607,0.0276103042073
2016-07-30 14:42:36:855,8.331822,-0.02873,-4.309563,48.88545,-0.42957269078,0.0100594052642
2016-07-30 14:42:37:355,9.32781,-0.019154,-3.620033,48.97585,0.195650663146,-0.00785095501654
2016-07-30 14:42:37:856,9.29908,-0.114922,-4.414908,44.93337,0.484537802201,-0.0250459149765
2016-07-30 14:42:38:356,8.896854,-0.411803,-4.146757,49.16304,0.014417866987,-0.0407669291856
2016-07-30 14:42:38:856,8.963892,-0.095768,-3.830723,46.57935,-0.061411897089,-0.0546100630739
2016-07-30 14:42:39:357,9.021352,0.086191,-4.79798,48.11305,0.408259777319,-0.0664997744516
2016-07-30 14:42:39:855,8.916008,-0.421379,-4.185065,51.39994,0.0483734952542,-0.076607728692
2016-07-30 14:42:40:355,9.289502,-0.076614,-4.290409,51.01627,0.422708659015,-0.0852353565486
2016-07-30 14:42:40:855,8.992622,-0.105345,-3.974375,53.57826,0.0222939665438,-0.0926845109354
2016-07-30 14:42:41:356,9.653422,-0.248997,-3.936067,48.67308,0.617999771988,-0.0991418032384
2016-07-30 14:42:41:855,8.695742,0.229843,-4.443638,48.32247,-0.0419564184911,-0.104598876335
2016-07-30 14:42:42:355,8.331822,-0.047884,-3.974375,50.11148,-0.578683335636,-0.108823669075
2016-07-30 14:42:42:856,10.036494,-0.344765,-4.386177,45.3179,1.14849548946,-0.111387978029
2016-07-30 14:42:43:355,8.810662,-0.45011,-4.060566,45.99948,-0.0982256960584,-0.111746080096
2016-07-30 14:42:43:856,8.90643,0.095768,-4.242525,48.81818,0.0557328785219,-0.10934970573
2016-07-30 14:42:44:356,9.394848,-0.057461,-4.510676,49.81084,0.611740194737,-0.103777891275
2016-07-30 14:42:44:856,8.82024,-0.172383,-4.252102,47.21587,-0.0168023110583,-0.0948573351137
2016-07-30 14:42:45:356,8.753202,-0.02873,-4.367024,45.55939,-0.0278596778476,-0.0827502922853
2016-07-30 14:42:45:855,9.95988,0.009577,-3.945644,46.23818,0.902955143566,-0.0679924676629
2016-07-30 14:42:46:356,9.03093,0.009577,-4.232949,45.33971,0.163747822179,-0.0514718229116
2016-07-30 14:42:46:855,8.350976,-0.383072,-4.424484,45.84139,-0.351585599266,-0.0343492083636
2016-07-30 14:42:47:355,9.519346,0.306458,-4.61602,47.4393,0.773926748324,-0.0179315431797
2016-07-30 14:42:47:856,9.356542,-0.02873,-4.3766,46.89023,0.519585237107,-0.00351623719188
2016-07-30 14:42:48:355,8.379707,-0.201113,-3.945644,46.85091,-0.545657475063,0.00776963469213
2016-07-30 14:42:48:855,8.896854,0.45011,-4.625597,48.13434,0.227567320612,0.0151109774473
2016-07-30 14:42:49:355,9.423578,0.086191,-4.912902,50.83095,0.817692942129,0.0181057691102
2016-07-30 14:42:49:866,8.935162,0.181959,-3.581726,51.85008,-0.181968519837,0.0168106698555
2016-07-30 14:42:50:356,8.925584,-0.114922,-4.807557,51.17369,0.328632112637,0.0117248986582
2016-07-30 14:42:50:856,9.040506,-0.411803,-4.539406,49.48165,0.314551213742,0.00371558762059
2016-07-30 14:42:51:355,8.350976,-0.067038,-4.836287,48.83505,-0.159457725475,-0.00610348878007
2016-07-30 14:42:51:855,9.03093,0.009577,-4.213795,47.17331,0.155633782447,-0.0165213551917
2016-07-30 14:42:52:356,9.078814,-0.038307,-4.539406,44.101,0.340494466068,-0.0263855200672
2016-07-30 14:42:52:856,8.8777,-0.440533,-4.299986,44.48984,0.0640825505099,-0.0347419956072
2016-07-30 14:42:53:356,8.963892,-0.354342,-4.510676,45.63861,0.231071457649,-0.0409410816079
2016-07-30 14:42:53:855,8.935162,-0.440533,-4.501099,47.64598,0.204543499238,-0.04469629511
2016-07-30 14:42:54:356,8.695742,-0.114922,-3.916914,45.45865,-0.272109704969,-0.0460913192793
2016-07-30 14:42:54:856,9.404426,0.220267,-4.922478,46.31926,0.807086964005,-0.0455376192489
2016-07-30 14:42:55:355,8.810662,0.220267,-4.577713,47.27005,0.121351304828,-0.0436922152116
2016-07-30 14:42:55:855,8.839394,-0.335188,-4.453215,47.04767,0.0934519799313,-0.0413500365197
2016-07-30 14:42:56:356,9.14585,0.153229,-3.974375,45.01967,0.163249620338,-0.0393277064827
2016-07-30 14:42:56:856,9.404426,0.076614,-3.888183,47.73198,0.366790512532,-0.038355372859
2016-07-30 14:42:57:355,8.896854,-0.134075,-4.127603,45.83141,-0.00137656301609,-0.0389905815673
2016-07-30 14:42:57:855,9.251196,0.124498,-4.012682,45.96018,0.274728256901,-0.041563813289
2016-07-30 14:42:58:355,8.944738,-0.181959,-4.070143,46.44503,0.0189119950671,-0.0461599947399
2016-07-30 14:42:58:855,9.212888,-0.383072,-3.543418,47.48676,0.068251899018,-0.0526349386067
2016-07-30 14:42:59:355,9.682152,0.057461,-4.252102,47.55806,0.764863617845,-0.0606610392841
2016-07-30 14:42:59:856,8.121132,-0.162806,-4.003105,49.12001,-0.754386249619,-0.0697932228855
2016-07-30 14:43:00:355,9.643846,-0.277727,-3.983951,49.41739,0.628044047073,-0.0795444108809
2016-07-30 14:43:00:855,9.222466,0.076614,-4.232949,46.60414,0.337788235017,-0.0894596174663
2016-07-30 14:43:01:356,8.39886,-0.162806,-3.409343,47.6799,-0.744076175872,-0.0991790364536
